# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 29 06:43:29 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_bmagerr1:    B (Johnson) Magnitude Upper Unc
# COLUMN sy_bmagerr2:    B (Johnson) Magnitude Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_jmagerr1:    J (2MASS) Magnitude Upper Unc
# COLUMN sy_jmagerr2:    J (2MASS) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_umagerr1:    u (Sloan) Magnitude Upper Unc
# COLUMN sy_umagerr2:    u (Sloan) Magnitude Lower Unc
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_gmagerr1:    g (Sloan) Magnitude Upper Unc
# COLUMN sy_gmagerr2:    g (Sloan) Magnitude Lower Unc
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_rmagerr1:    r (Sloan) Magnitude Upper Unc
# COLUMN sy_rmagerr2:    r (Sloan) Magnitude Lower Unc
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_imagerr1:    i (Sloan) Magnitude Upper Unc
# COLUMN sy_imagerr2:    i (Sloan) Magnitude Lower Unc
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_zmagerr1:    z (Sloan) Magnitude Upper Unc
# COLUMN sy_zmagerr2:    z (Sloan) Magnitude Lower Unc
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w1magerr1:   W1 (WISE) Magnitude Upper Unc
# COLUMN sy_w1magerr2:   W1 (WISE) Magnitude Lower Unc
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w2magerr1:   W2 (WISE) Magnitude Upper Unc
# COLUMN sy_w2magerr2:   W2 (WISE) Magnitude Lower Unc
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w3magerr1:   W3 (WISE) Magnitude Upper Unc
# COLUMN sy_w3magerr2:   W3 (WISE) Magnitude Lower Unc
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_w4magerr1:   W4 (WISE) Magnitude Upper Unc
# COLUMN sy_w4magerr2:   W4 (WISE) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_icmagerr1:   I (Cousins) Magnitude Upper Unc
# COLUMN sy_icmagerr2:   I (Cousins) Magnitude Lower Unc
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN sy_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN sy_kepmagerr1:  Kepler Magnitude Upper Unc
# COLUMN sy_kepmagerr2:  Kepler Magnitude Lower Unc
#
default_flag,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2
1,16.5280000,0.0690000,-0.0690000,15.6860000,0.1150000,-0.1150000,14.3300000,0.0280000,-0.0280000,13.9110000,0.0340000,-0.0340000,13.8400000,0.0460000,-0.0460000,,,,,,,,,,,,,,,,13.8360000,0.0240000,-0.0240000,13.8750000,0.0330000,-0.0330000,12.3650000,,,9.3200000,,,15.4056000,0.0004090,-0.0004090,,,,14.9485000,0.0065000,-0.0065000,15.439,,
1,18.1360000,0.0680000,-0.0680000,16.2100000,0.1370000,-0.1370000,14.0920000,0.0360000,-0.0360000,13.4530000,0.0430000,-0.0430000,13.3870000,0.0390000,-0.0390000,,,,,,,,,,,,,,,,13.2280000,0.0240000,-0.0240000,13.2940000,0.0260000,-0.0260000,12.5920000,,,9.4840000,,,15.9804000,0.0005680,-0.0005680,,,,15.1918000,0.0063000,-0.0063000,15.988,,
1,16.4500000,0.0430000,-0.0430000,15.4570000,0.0460000,-0.0460000,14.1640000,0.0210000,-0.0210000,13.6820000,0.0320000,-0.0320000,13.6590000,0.0390000,-0.0390000,,,,,,,,,,,,,,,,13.6120000,0.0250000,-0.0250000,13.6990000,0.0300000,-0.0300000,12.9880000,,,9.2830000,,,15.4307000,0.0004530,-0.0004530,,,,14.8967000,0.0063000,-0.0063000,15.481,,
1,16.0740000,0.0230000,-0.0230000,15.1770000,0.0920000,-0.0920000,13.8900000,0.0300000,-0.0300000,13.5830000,0.0400000,-0.0400000,13.4660000,0.0440000,-0.0440000,,,,,,,,,,,,,,,,13.4230000,0.0240000,-0.0240000,13.5000000,0.0250000,-0.0250000,13.3690000,,,9.7820000,,,15.0787000,0.0003370,-0.0003370,,,,14.5773000,0.0066000,-0.0066000,15.068,,
1,17.8050000,0.0640000,-0.0640000,16.6950000,1.1330000,-1.1330000,13.9590000,0.0250000,-0.0250000,13.3400000,0.0260000,-0.0260000,13.1870000,0.0310000,-0.0310000,,,,,,,,,,,,,,,,13.1170000,0.0230000,-0.0230000,13.2370000,0.0240000,-0.0240000,12.8700000,,,9.1490000,,,15.9386000,0.0006160,-0.0006160,,,,15.1423000,0.0064000,-0.0064000,15.961,,
1,16.2110000,0.0700000,-0.0700000,15.7130000,0.2170000,-0.2170000,14.1130000,0.0310000,-0.0310000,13.7250000,0.0330000,-0.0330000,13.6150000,0.0400000,-0.0400000,,,,,,,,,,,,,,,,13.4540000,0.0260000,-0.0260000,13.5770000,0.0310000,-0.0310000,11.8650000,0.3420000,-0.3420000,9.2830000,,,15.3820000,0.0003730,-0.0003730,,,,14.8506000,0.0161000,-0.0161000,15.401,,
1,14.5700000,0.0660000,-0.0660000,13.9220000,0.0800000,-0.0800000,12.7100000,0.0210000,-0.0210000,12.3910000,0.0210000,-0.0210000,12.3370000,0.0210000,-0.0210000,15.9848000,0.0056883,-0.0056883,14.9410000,0.0039142,-0.0039142,15.5515000,0.0135966,-0.0135966,14.3425000,0.0056937,-0.0056937,14.1267000,0.0048570,-0.0048570,12.1240000,0.0230000,-0.0230000,12.2020000,0.0220000,-0.0220000,12.5850000,0.4060000,-0.4060000,8.9560000,,,13.7809000,0.0002680,-0.0002680,,,,13.3273000,0.0075000,-0.0075000,13.803,,
1,14.5700000,0.0660000,-0.0660000,13.9220000,0.0800000,-0.0800000,12.7100000,0.0210000,-0.0210000,12.3910000,0.0210000,-0.0210000,12.3370000,0.0210000,-0.0210000,15.9848000,0.0056883,-0.0056883,14.9410000,0.0039142,-0.0039142,15.5515000,0.0135966,-0.0135966,14.3425000,0.0056937,-0.0056937,14.1267000,0.0048570,-0.0048570,12.1240000,0.0230000,-0.0230000,12.2020000,0.0220000,-0.0220000,12.5850000,0.4060000,-0.4060000,8.9560000,,,13.7809000,0.0002680,-0.0002680,,,,13.3273000,0.0075000,-0.0075000,13.803,,
1,14.5700000,0.0660000,-0.0660000,13.9220000,0.0800000,-0.0800000,12.7100000,0.0210000,-0.0210000,12.3910000,0.0210000,-0.0210000,12.3370000,0.0210000,-0.0210000,15.9848000,0.0056883,-0.0056883,14.9410000,0.0039142,-0.0039142,15.5515000,0.0135966,-0.0135966,14.3425000,0.0056937,-0.0056937,14.1267000,0.0048570,-0.0048570,12.1240000,0.0230000,-0.0230000,12.2020000,0.0220000,-0.0220000,12.5850000,0.4060000,-0.4060000,8.9560000,,,13.7809000,0.0002680,-0.0002680,,,,13.3273000,0.0075000,-0.0075000,13.803,,
1,14.6040000,0.0090000,-0.0090000,13.8830000,0.0690000,-0.0690000,12.7900000,0.0290000,-0.0290000,12.5310000,0.0330000,-0.0330000,12.4820000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,12.4380000,0.0230000,-0.0230000,12.4760000,0.0230000,-0.0230000,12.5130000,0.2770000,-0.2770000,9.5880000,,,13.7397000,0.0002170,-0.0002170,,,,13.3396000,0.0082000,-0.0082000,13.804,,
1,16.4320000,0.1990000,-0.1990000,15.1900000,0.1030000,-0.1030000,13.3750000,0.0220000,-0.0220000,12.8350000,0.0220000,-0.0220000,12.7010000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,12.6710000,0.0240000,-0.0240000,12.7610000,0.0250000,-0.0250000,12.4780000,,,9.1990000,,,14.9453000,0.0002940,-0.0002940,,,,14.2795000,0.0068000,-0.0068000,14.940,,
1,16.4870000,0.0630000,-0.0630000,15.8500000,0.2000000,-0.2000000,12.7530000,0.0230000,-0.0230000,12.0960000,0.0220000,-0.0220000,11.9070000,0.0190000,-0.0190000,,,,,,,,,,,,,,,,11.8570000,0.0240000,-0.0240000,11.8880000,0.0230000,-0.0230000,11.8580000,0.1950000,-0.1950000,9.3060000,,,14.6803000,0.0003320,-0.0003320,,,,13.8791000,0.0061000,-0.0061000,14.699,,
1,15.7860000,0.0750000,-0.0750000,14.9920000,0.0570000,-0.0570000,13.6590000,0.0210000,-0.0210000,13.3320000,0.0200000,-0.0200000,13.2600000,0.0280000,-0.0280000,,,,,,,,,,,,,,,,13.2240000,0.0230000,-0.0230000,13.2190000,0.0240000,-0.0240000,12.5650000,,,9.4240000,,,14.8583000,0.0003140,-0.0003140,,,,14.3731000,0.0066000,-0.0066000,14.904,,
1,15.6260000,0.0300000,-0.0300000,14.8560000,0.1260000,-0.1260000,13.3850000,0.0220000,-0.0220000,13.0650000,0.0250000,-0.0250000,12.9930000,0.0290000,-0.0290000,,,,,,,,,,,,,,,,12.9370000,0.0240000,-0.0240000,12.9870000,0.0260000,-0.0260000,12.7290000,,,9.3530000,,,14.6150000,0.0003450,-0.0003450,,,,14.1144000,0.0078000,-0.0078000,14.659,,
1,15.6260000,0.0300000,-0.0300000,14.8560000,0.1260000,-0.1260000,13.3850000,0.0220000,-0.0220000,13.0650000,0.0250000,-0.0250000,12.9930000,0.0290000,-0.0290000,,,,,,,,,,,,,,,,12.9370000,0.0240000,-0.0240000,12.9870000,0.0260000,-0.0260000,12.7290000,,,9.3530000,,,14.6150000,0.0003450,-0.0003450,,,,14.1144000,0.0078000,-0.0078000,14.659,,
1,15.2940000,0.0380000,-0.0380000,14.5600000,0.0920000,-0.0920000,13.3680000,0.0230000,-0.0230000,13.0940000,0.0260000,-0.0260000,13.0460000,0.0320000,-0.0320000,,,,,,,,,,,,,,,,12.9990000,0.0240000,-0.0240000,13.0590000,0.0280000,-0.0280000,12.4380000,,,9.2760000,,,14.3921000,0.0002410,-0.0002410,,,,13.9569000,0.0074000,-0.0074000,14.429,,
1,15.2980000,0.0680000,-0.0680000,14.0580000,0.1030000,-0.1030000,12.6970000,0.0270000,-0.0270000,12.3720000,0.0220000,-0.0220000,12.2640000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,12.2190000,0.0230000,-0.0230000,12.2610000,0.0210000,-0.0210000,12.4960000,0.3010000,-0.3010000,9.2430000,,,13.9504000,0.0002380,-0.0002380,,,,13.4398000,0.0064000,-0.0064000,13.984,,
1,14.4340000,0.0080000,-0.0080000,14.0190000,0.0920000,-0.0920000,12.9440000,0.0210000,-0.0210000,12.6640000,0.0210000,-0.0210000,12.5940000,0.0260000,-0.0260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9180000,0.0002450,-0.0002450,,,,13.5132000,0.0067000,-0.0067000,13.956,,
1,12.0060000,0.1950000,-0.1950000,11.1600000,0.0150000,-0.0150000,10.5880000,0.0210000,-0.0210000,10.3160000,0.0220000,-0.0220000,10.2820000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.2400000,0.0220000,-0.0220000,10.2670000,0.0190000,-0.0190000,10.2000000,0.0470000,-0.0470000,9.3410000,,,11.4623000,0.0002880,-0.0002880,,,,11.1025000,0.0060000,-0.0060000,11.049,,
1,12.0410000,0.2500000,-0.2500000,11.6070000,0.0170000,-0.0170000,10.4060000,0.0210000,-0.0210000,10.0430000,0.0190000,-0.0190000,9.9930000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,9.9040000,0.0230000,-0.0230000,9.9370000,0.0200000,-0.0200000,9.9290000,0.0420000,-0.0420000,9.1910000,0.4610000,-0.4610000,11.4650000,0.0003930,-0.0003930,,,,11.0249000,0.0061000,-0.0061000,11.524,,
1,12.0580000,0.2390000,-0.2390000,11.6260000,0.0170000,-0.0170000,10.5860000,0.0250000,-0.0250000,10.3270000,0.0190000,-0.0190000,10.2740000,0.0140000,-0.0140000,,,,,,,,,,,,,,,,10.2390000,0.0230000,-0.0230000,10.2710000,0.0200000,-0.0200000,10.2670000,0.0500000,-0.0500000,9.1500000,,,11.5096000,0.0002020,-0.0002020,,,,11.1151000,0.0069000,-0.0069000,11.538,,
1,14.0970000,0.0290000,-0.0290000,12.7120000,0.0920000,-0.0920000,10.7900000,0.0260000,-0.0260000,10.2350000,0.0300000,-0.0300000,10.1360000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,10.0410000,0.0230000,-0.0230000,10.1550000,0.0200000,-0.0200000,9.9760000,0.0440000,-0.0440000,9.2490000,,,12.4762000,0.0001680,-0.0001680,,,,11.7971000,0.0064000,-0.0064000,12.495,,
1,11.8620000,0.1870000,-0.1870000,11.4400000,0.0130000,-0.0130000,10.6260000,0.0240000,-0.0240000,10.3830000,0.0180000,-0.0180000,10.3290000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,10.2880000,0.0230000,-0.0230000,10.3350000,0.0200000,-0.0200000,10.2500000,0.0530000,-0.0530000,9.3030010,,,11.5286000,0.0002450,-0.0002450,,,,11.1493000,0.0060000,-0.0060000,11.600,,
1,12.1780000,0.2860000,-0.2860000,11.7670000,0.0200000,-0.0200000,10.8370000,0.0200000,-0.0200000,10.5490000,0.0220000,-0.0220000,10.5110000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.4230000,0.0230000,-0.0230000,10.4580000,0.0200000,-0.0200000,9.9810000,0.0690000,-0.0690000,7.7540000,0.1380000,-0.1380000,11.8295000,0.0001790,-0.0001790,,,,11.4140000,0.0081000,-0.0081000,11.855,,
1,17.0770000,0.0680000,-0.0680000,15.6680000,0.0800000,-0.0800000,14.0140000,0.0270000,-0.0270000,13.6320000,0.0310000,-0.0310000,13.6020000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,13.5460000,0.0280000,-0.0280000,13.6210000,0.0330000,-0.0330000,13.0480000,,,9.2100000,,,15.3262000,0.0003650,-0.0003650,,,,14.7666000,0.0077000,-0.0077000,15.341,,
1,15.5610000,0.0820000,-0.0820000,15.5220000,0.1500000,-0.1500000,14.3610000,0.0550000,-0.0550000,13.5230000,,,13.4770000,,,,,,,,,,,,,,,,,,13.3120000,0.0250000,-0.0250000,13.3620000,0.0310000,-0.0310000,12.9710000,0.4910000,-0.4910000,9.7220000,,,15.7385000,0.0005430,-0.0005430,,,,15.1701000,0.0082000,-0.0082000,15.767,,
1,15.5610000,0.0820000,-0.0820000,15.5220000,0.1500000,-0.1500000,14.3610000,0.0550000,-0.0550000,13.5230000,,,13.4770000,,,,,,,,,,,,,,,,,,13.3120000,0.0250000,-0.0250000,13.3620000,0.0310000,-0.0310000,12.9710000,0.4910000,-0.4910000,9.7220000,,,15.7385000,0.0005430,-0.0005430,,,,15.1701000,0.0082000,-0.0082000,15.767,,
1,14.5670000,0.0440000,-0.0440000,13.6670000,0.1260000,-0.1260000,12.4820000,0.0210000,-0.0210000,12.1810000,0.0170000,-0.0170000,12.1310000,0.0160000,-0.0160000,,,,,,,,,,,,,,,,12.0860000,0.0230000,-0.0230000,12.1170000,0.0210000,-0.0210000,12.4210000,0.3190000,-0.3190000,9.3890000,,,13.5481000,0.0002300,-0.0002300,,,,13.0994000,0.0069000,-0.0069000,13.574,,
1,13.9730000,0.0720000,-0.0720000,13.3140000,0.0570000,-0.0570000,12.3460000,0.0210000,-0.0210000,12.1000000,0.0220000,-0.0220000,12.0410000,0.0160000,-0.0160000,,,,,,,,,,,,,,,,12.0110000,0.0230000,-0.0230000,12.0550000,0.0210000,-0.0210000,11.7760000,0.1500000,-0.1500000,9.4860000,,,13.2408000,0.0002040,-0.0002040,,,,12.8627000,0.0067000,-0.0067000,13.298,,
1,16.4420000,0.0490000,-0.0490000,15.3630000,0.0460000,-0.0460000,13.8380000,0.0240000,-0.0240000,13.3870000,0.0280000,-0.0280000,13.3050000,0.0290000,-0.0290000,,,,,,,,,,,,,,,,13.3080000,0.0240000,-0.0240000,13.3630000,0.0260000,-0.0260000,12.5540000,,,9.5160000,,,15.1752000,0.0003850,-0.0003850,,,,14.6101000,0.0075000,-0.0075000,15.200,,
1,16.2410000,0.0710000,-0.0710000,15.8960000,0.2400000,-0.2400000,14.5530000,0.0350000,-0.0350000,14.0770000,0.0440000,-0.0440000,14.0050000,0.0510000,-0.0510000,,,,,,,,,,,,,,,,14.0020000,0.0260000,-0.0260000,14.0490000,0.0360000,-0.0360000,12.9510000,,,9.3430000,,,15.8533000,0.0011490,-0.0011490,,,,15.3245000,0.0073000,-0.0073000,15.759,,
1,15.8700000,0.1230000,-0.1230000,15.0640000,0.1600000,-0.1600000,13.7650000,0.0270000,-0.0270000,13.4220000,0.0250000,-0.0250000,13.5550000,0.0510000,-0.0510000,,,,,,,,,,,,,,,,13.3780000,0.0250000,-0.0250000,13.4080000,0.0270000,-0.0270000,12.7250000,,,9.3780000,,,14.9546000,0.0004200,-0.0004200,,,,14.4759000,0.0087000,-0.0087000,14.971,,
1,15.1170000,0.0430000,-0.0430000,14.8060000,0.1370000,-0.1370000,13.5750000,0.0240000,-0.0240000,13.2570000,0.0230000,-0.0230000,13.3060000,0.0430000,-0.0430000,,,,,,,,,,,,,,,,13.1730000,0.0240000,-0.0240000,13.2080000,0.0250000,-0.0250000,12.4010000,,,9.2950000,,,14.6785000,0.0002940,-0.0002940,,,,14.2080000,0.0089000,-0.0089000,14.681,,
1,12.5040000,0.3060000,-0.3060000,11.6710000,0.0220000,-0.0220000,10.7470000,0.0230000,-0.0230000,10.4700000,0.0210000,-0.0210000,10.4030000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.3520000,0.0230000,-0.0230000,10.3920000,0.0210000,-0.0210000,10.3880000,0.0580000,-0.0580000,8.8310000,,,11.7451000,0.0001860,-0.0001860,,,,11.3260000,0.0073000,-0.0073000,11.565,,
1,12.5040000,0.3060000,-0.3060000,11.6710000,0.0220000,-0.0220000,10.7470000,0.0230000,-0.0230000,10.4700000,0.0210000,-0.0210000,10.4030000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.3520000,0.0230000,-0.0230000,10.3920000,0.0210000,-0.0210000,10.3880000,0.0580000,-0.0580000,8.8310000,,,11.7451000,0.0001860,-0.0001860,,,,11.3260000,0.0073000,-0.0073000,11.565,,
1,12.5040000,0.3060000,-0.3060000,11.6710000,0.0220000,-0.0220000,10.7470000,0.0230000,-0.0230000,10.4700000,0.0210000,-0.0210000,10.4030000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,10.3520000,0.0230000,-0.0230000,10.3920000,0.0210000,-0.0210000,10.3880000,0.0580000,-0.0580000,8.8310000,,,11.7451000,0.0001860,-0.0001860,,,,11.3260000,0.0073000,-0.0073000,11.565,,
1,15.5070000,0.0670000,-0.0670000,15.4920000,0.0690000,-0.0690000,14.0260000,0.0270000,-0.0270000,13.6490000,0.0410000,-0.0410000,13.5110000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,13.4850000,0.0240000,-0.0240000,13.5310000,0.0280000,-0.0280000,12.5430000,,,9.0860000,,,15.2681000,0.0003880,-0.0003880,,,,14.7448000,0.0066000,-0.0066000,15.280,,
1,15.5070000,0.0670000,-0.0670000,15.4920000,0.0690000,-0.0690000,14.0260000,0.0270000,-0.0270000,13.6490000,0.0410000,-0.0410000,13.5110000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,13.4850000,0.0240000,-0.0240000,13.5310000,0.0280000,-0.0280000,12.5430000,,,9.0860000,,,15.2681000,0.0003880,-0.0003880,,,,14.7448000,0.0066000,-0.0066000,15.280,,
1,15.4730000,0.0450000,-0.0450000,14.8520000,0.1150000,-0.1150000,13.5970000,0.0270000,-0.0270000,13.1840000,0.0210000,-0.0210000,13.1880000,0.0410000,-0.0410000,,,,,,,,,,,,,,,,13.1680000,0.0240000,-0.0240000,13.2070000,0.0250000,-0.0250000,12.8810000,,,9.3830000,,,14.7055000,0.0003880,-0.0003880,,,,14.2465000,0.0064000,-0.0064000,14.739,,
1,14.8320000,0.0430000,-0.0430000,13.8630000,0.1260000,-0.1260000,12.6130000,0.0240000,-0.0240000,12.2600000,0.0160000,-0.0160000,12.1880000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,12.1720000,0.0230000,-0.0230000,12.2170000,0.0220000,-0.0220000,12.0260000,0.1790000,-0.1790000,8.9220000,,,13.7450000,0.0002060,-0.0002060,,,,13.2765000,0.0067000,-0.0067000,13.757,,
1,14.7490000,0.0110000,-0.0110000,14.1240000,0.1140000,-0.1140000,12.9780000,0.0210000,-0.0210000,12.7170000,0.0220000,-0.0220000,12.6650000,0.0260000,-0.0260000,,,,,,,,,,,,,,,,12.6100000,0.0230000,-0.0230000,12.6760000,0.0230000,-0.0230000,12.3880000,,,9.2870000,,,14.0117000,0.0002720,-0.0002720,,,,13.5702000,0.0086000,-0.0086000,14.042,,
1,15.1430000,0.0000000,0.0000000,14.2930000,0.1030000,-0.1030000,13.1140000,0.0200000,-0.0200000,12.8300000,0.0180000,-0.0180000,12.7450000,0.0270000,-0.0270000,,,,,,,,,,,,,,,,12.7800000,0.0240000,-0.0240000,12.8190000,0.0250000,-0.0250000,12.3830000,0.3110000,-0.3110000,9.2950000,,,14.1368000,0.0002420,-0.0002420,,,,13.7167000,0.0071000,-0.0071000,14.171,,
1,17.4620000,0.0620000,-0.0620000,16.0250000,0.1490000,-0.1490000,13.9780000,0.0260000,-0.0260000,13.4060000,0.0260000,-0.0260000,13.3390000,0.0340000,-0.0340000,,,,,,,,,,,,,,,,13.2910000,0.0250000,-0.0250000,13.3780000,0.0280000,-0.0280000,12.2970000,,,9.4110000,,,15.8155000,0.0006290,-0.0006290,,,,15.0829000,0.0072000,-0.0072000,15.810,,
1,15.2470000,0.0260000,-0.0260000,14.4310000,0.1600000,-0.1600000,13.1050000,0.0300000,-0.0300000,12.7890000,0.0330000,-0.0330000,12.6870000,0.0280000,-0.0280000,,,,,,,,,,,,,,,,12.6280000,0.0230000,-0.0230000,12.6680000,0.0250000,-0.0250000,12.3030000,,,8.9490000,,,14.2595000,0.0004220,-0.0004220,,,,13.7771000,0.0075000,-0.0075000,14.279,,
1,15.5050000,0.0170000,-0.0170000,14.8170000,0.1720000,-0.1720000,13.4600000,0.0210000,-0.0210000,13.1370000,0.0260000,-0.0260000,13.0320000,0.0290000,-0.0290000,,,,,,,,,,,,,,,,13.0020000,0.0230000,-0.0230000,13.0780000,0.0250000,-0.0250000,13.1030000,0.5120000,-0.5120000,9.4420000,,,14.6011000,0.0003550,-0.0003550,,,,14.1134000,0.0069000,-0.0069000,14.630,,
1,16.6830000,0.0810000,-0.0810000,15.5860000,0.2520000,-0.2520000,13.6850000,0.0270000,-0.0270000,13.1260000,0.0290000,-0.0290000,12.9330000,0.0300000,-0.0300000,,,,,,,,,,,,,,,,12.9300000,0.0240000,-0.0240000,12.9770000,0.0250000,-0.0250000,12.5870000,0.3640000,-0.3640000,9.3740000,,,15.3227000,0.0005460,-0.0005460,,,,14.6488000,0.0062000,-0.0062000,15.320,,
1,16.1440000,0.0670000,-0.0670000,14.7380000,0.1830000,-0.1830000,13.2710000,0.0240000,-0.0240000,12.8900000,0.0240000,-0.0240000,12.8490000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,12.7900000,0.0250000,-0.0250000,12.8520000,0.0250000,-0.0250000,11.9460000,0.1700000,-0.1700000,9.0920000,,,14.5038000,0.0002490,-0.0002490,,,,13.9847000,0.0081000,-0.0081000,14.542,,
1,10.7310000,0.0620000,-0.0620000,9.9960000,0.0040000,-0.0040000,8.7710000,0.0190000,-0.0190000,8.4460000,0.0170000,-0.0170000,8.3700000,0.0190000,-0.0190000,,,,,,,,,,,,,,,,8.3380000,0.0230000,-0.0230000,8.3700000,0.0210000,-0.0210000,8.3340000,0.0210000,-0.0210000,8.0270000,0.1730000,-0.1730000,9.8624900,0.0003950,-0.0003950,,,,9.4087000,0.0060000,-0.0060000,9.931,,
1,10.7310000,0.0620000,-0.0620000,9.9960000,0.0040000,-0.0040000,8.7710000,0.0190000,-0.0190000,8.4460000,0.0170000,-0.0170000,8.3700000,0.0190000,-0.0190000,,,,,,,,,,,,,,,,8.3380000,0.0230000,-0.0230000,8.3700000,0.0210000,-0.0210000,8.3340000,0.0210000,-0.0210000,8.0270000,0.1730000,-0.1730000,9.8624900,0.0003950,-0.0003950,,,,9.4087000,0.0060000,-0.0060000,9.931,,
1,15.3090000,0.0660000,-0.0660000,13.8900000,0.0800000,-0.0800000,12.6410000,0.0210000,-0.0210000,12.3450000,0.0170000,-0.0170000,12.2580000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,12.2210000,0.0240000,-0.0240000,12.2630000,0.0240000,-0.0240000,11.5400000,0.1450000,-0.1450000,9.1060000,0.4560000,-0.4560000,13.7625000,0.0002270,-0.0002270,,,,13.2960000,0.0115000,-0.0115000,13.781,,
1,15.6430000,0.0500000,-0.0500000,14.6430000,0.1370000,-0.1370000,12.9270000,0.0230000,-0.0230000,12.4270000,0.0210000,-0.0210000,12.3800000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,12.2360000,0.0230000,-0.0230000,12.3250000,0.0220000,-0.0220000,12.2310000,0.1990000,-0.1990000,9.3770000,,,14.4880000,0.0019360,-0.0019360,,,,13.8613000,0.0063000,-0.0063000,14.471,,
